x1,eval
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
"[3.51, 6.05, 0.7, 2.09, 5.29, 1.62, 6.41, 4.41]",2
